artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,in_train,new_filename
John Hoyland,1969.0,abstract,1176.0,630.0,32325.0,wikiart,Color Field Painting,17. 3. 69,TRUE,48770.jpg
John Hoyland,1967.0,abstract,1112.0,600.0,322323.0,wikiart,Color Field Painting,15.10.67,TRUE,79126.jpg
John Hoyland,1981.0,abstract,470.0,440.0,22060.0,wikiart,Color Field Painting,Tiger Walk 3.4.81,TRUE,101795.jpg
John Hoyland,2011.0,abstract,520.0,570.0,112887.0,wikiart,Abstract Expressionism,Before Time (Mysteries 12) 05-01-11,TRUE,19840.jpg
John Hoyland,1975.0,abstract,365.0,490.0,15635.0,wikiart,Color Field Painting,30.7.75,TRUE,71836.jpg
John Hoyland,1979.0,abstract,1203.0,1536.0,147561.0,wikiart,Color Field Painting,View,TRUE,8101.jpg
John Hoyland,1971.0,abstract,1534.0,1144.0,60343.0,wikiart,Lyrical Abstraction,Yellow and Pink,TRUE,16701.jpg
John James Audubon,1847.0,animal painting,768.0,591.0,78242.0,wikiart,Naturalism,Long-Tailed Deer ,TRUE,96903.jpg
John James Audubon,,illustration,710.0,1024.0,50114.0,wikiart,Naturalism,Plate 78 Great Carolina Wren,TRUE,100967.jpg
John James Audubon,,illustration,713.0,1023.0,44678.0,wikiart,Naturalism,Plate 15. Blue Yellow-backed Warbler,TRUE,63298.jpg
John James Audubon,,illustration,707.0,1024.0,111143.0,wikiart,Naturalism,Plate 7. Purple Grakle or Common Crow Blackbird,TRUE,37406.jpg
John James Audubon,,illustration,712.0,1024.0,54676.0,wikiart,Naturalism,Plate 14. Prairie Warbler,TRUE,61190.jpg
John James Audubon,,illustration,1280.0,881.0,193410.0,wikiart,Naturalism,Plate 31. White-headed Eagle,TRUE,86878.jpg
John James Audubon,,illustration,711.0,1024.0,62934.0,wikiart,Naturalism,Plate 34. Worm eating Warbler,TRUE,74339.jpg
John James Audubon,,illustration,710.0,1024.0,166454.0,wikiart,Naturalism,Plate 61. Great Horned Owl,TRUE,8279.jpg
John Lewis Krimmel,1812.0,genre painting,1600.0,1267.0,802313.0,wikiart,Romanticism,Fourth of July in Centre Square Philadelphia,TRUE,31472.jpg
John Lewis Krimmel,1813.0,genre painting,1600.0,1201.0,626424.0,wikiart,Romanticism,The Quilting Frolic,TRUE,91158.jpg
John Lewis Krimmel,1814.0,genre painting,737.0,546.0,113464.0,wikiart,Romanticism,In an American Inn,TRUE,72702.jpg
John Lewis Krimmel,,genre painting,500.0,367.0,52819.0,wikiart,Romanticism,Blind Man's Bluff,TRUE,100868.jpg
John Lewis Krimmel,,genre painting,500.0,385.0,66264.0,wikiart,Romanticism,Merrymaking at a Wayside Inn,TRUE,34610.jpg
John Lewis Krimmel,1815.0,genre painting,565.0,381.0,71354.0,wikiart,Romanticism,Philadelphia Election Day,TRUE,85114.jpg
John Lewis Krimmel,,portrait,469.0,560.0,83028.0,wikipedia,Neoclassicism,Portrait of Jacob Ritter Sr.,TRUE,64664.jpg
John Lewis Krimmel,,genre painting,596.0,394.0,112769.0,wikiart,Romanticism,The Village Tavern,TRUE,52080.jpg
John McLaughlin,1964.0,abstract,601.0,480.0,46501.0,wikiart,Minimalism,Number 11,TRUE,12599.jpg
John McLaughlin,1961.0,abstract,359.0,480.0,50997.0,wikiart,Minimalism,Number 15,TRUE,9738.jpg
John McLaughlin,1961.0,abstract,640.0,451.0,98873.0,wikiart,Minimalism,"Number 13,",TRUE,2507.jpg
John McLaughlin,,abstract,512.0,409.0,16644.0,wikiart,Minimalism,Number 6,TRUE,58506.jpg
John McLaughlin,1962.0,abstract,1600.0,1267.0,114181.0,wikiart,Minimalism,Number 17,TRUE,56790.jpg
John McLaughlin,1948.0,abstract,563.0,480.0,111591.0,wikiart,Neoplasticism,Untitled,TRUE,70495.jpg
John McLaughlin,1966.0,abstract,517.0,416.0,13365.0,wikiart,Minimalism,Number 17,TRUE,46445.jpg
John McLaughlin,1961.0,abstract,512.0,384.0,14118.0,wikiart,Minimalism,Number 3,TRUE,63937.jpg
John Miller,,landscape,436.0,570.0,72702.0,wikiart,Contemporary Realism,Beach No. 3,TRUE,23866.jpg
John Miller,,landscape,1016.0,800.0,88125.0,wikiart,Contemporary Realism,Beach,TRUE,27619.jpg
John Miller,,marina,512.0,554.0,44881.0,wikiart,Contemporary Realism,"Lelant Beach, New Moon",TRUE,17305.jpg
John Miller,,landscape,498.0,496.0,120486.0,wikiart,Contemporary Realism,Autumn Estuary,TRUE,3706.jpg
John Miller,,landscape,587.0,589.0,52415.0,wikiart,Contemporary Realism,Yacht Passing the Terrace,TRUE,3516.jpg
John Miller,,landscape,455.0,570.0,154845.0,wikiart,Contemporary Realism,Interior Landscape Mauve,TRUE,9066.jpg
John Miller,,landscape,800.0,599.0,90057.0,wikiart,Contemporary Realism,"Casa do Rio Beach, Goa",TRUE,13473.jpg
John Miller,,landscape,375.0,498.0,65206.0,wikiart,Contemporary Realism,Summer Haze,TRUE,103145.jpg
John Riley,,portrait,695.0,800.0,68023.0,wikiart,Baroque,"Catherine Vernon, Mrs George Vernon of Sudbury",TRUE,57682.jpg
John Riley,1680.0,portrait,836.0,944.0,105693.0,wikiart,Baroque,John Somers  ,TRUE,39305.jpg
John Riley,1685.0,portrait,744.0,944.0,96158.0,wikiart,Baroque,"Charles Fanshawe, 4th Viscount Fanshawe of Dromore ",TRUE,78168.jpg
John Riley,,portrait,683.0,800.0,70955.0,wikiart,Baroque,Anne Weston,TRUE,7271.jpg
John Riley,,portrait,756.0,944.0,64372.0,wikiart,Baroque,Sir Robert Clayton,TRUE,95354.jpg
John Riley,,portrait,800.0,704.0,77433.0,wikiart,Baroque,Anne Morice of Wirrington,TRUE,48317.jpg
John Riley,1690.0,portrait,768.0,944.0,58210.0,wikiart,Baroque,Henry Compton  ,TRUE,48974.jpg
John Riley,1685.0,portrait,619.0,800.0,59161.0,wikiart,Baroque,Elizabeth Mulso ,TRUE,57170.jpg
John Roddam Spencer Stanhope,c.1880,mythological painting,650.0,566.0,96871.0,wikiart,Romanticism,Cupid and Psyche,TRUE,7107.jpg
John Roddam Spencer Stanhope,1849,literary painting,443.0,600.0,61846.0,wikiart,Romanticism,Penelope,TRUE,63221.jpg
John Roddam Spencer Stanhope,,cityscape,1309.0,2235.0,1956142.0,wikiart,Romanticism,Thoughts of the Past,TRUE,20313.jpg
John Roddam Spencer Stanhope,1883,mythological painting,513.0,500.0,41678.0,wikiart,Romanticism,Charon and Psyche,TRUE,5644.jpg
John Roddam Spencer Stanhope,,mythological painting,693.0,1000.0,382093.0,wikiart,Romanticism,Venus Rising From The Sea,TRUE,86093.jpg
John Roddam Spencer Stanhope,c.1880,portrait,450.0,1045.0,65710.0,wikiart,Romanticism,Morgan Le Fay,TRUE,23616.jpg
John Roddam Spencer Stanhope,1889,mythological painting,926.0,2160.0,550768.0,wikiart,Romanticism,Nymph,TRUE,58237.jpg
John Roddam Spencer Stanhope,,religious painting,1003.0,2160.0,576717.0,wikiart,Romanticism,The Temptation of Eve,TRUE,102525.jpg
John Russell,,portrait,450.0,544.0,51157.0,wikiart,Rococo,Portrait of a Man,TRUE,45919.jpg
John Russell,1793.0,portrait,688.0,944.0,77206.0,wikiart,Rococo,Alexander Turner,TRUE,70133.jpg
John Russell,,portrait,646.0,768.0,84481.0,wikipedia,Rococo,Portrait of a girl in a Bonnet,TRUE,29139.jpg
John Russell,,portrait,800.0,490.0,82060.0,wikiart,Rococo,"John Lee (d.1809), and His Family",TRUE,4928.jpg
John Russell,1777.0,portrait,589.0,944.0,66391.0,wikiart,Rococo,Samuel Wesley (1766–1837),TRUE,56732.jpg
John Russell,1805.0,portrait,569.0,685.0,47535.0,wikiart,Rococo,George Birkbeck (1776–1841),TRUE,80580.jpg
John Russell,1770.0,portrait,661.0,800.0,62059.0,wikiart,Rococo,William Wilberforce,TRUE,21514.jpg
John Russell,1795.0,portrait,710.0,944.0,80900.0,wikiart,Rococo,Sir William Herschel (1738–1822),TRUE,68942.jpg
John Singer Sargent,c.1911,cityscape,1035.0,793.0,154821.0,wikiart,Impressionism,"View from a Window, Genoa",TRUE,77694.jpg
John Singer Sargent,1909,landscape,1101.0,774.0,155547.0,wikiart,Impressionism,Corfu,TRUE,31744.jpg
John Singer Sargent,1908,cityscape,771.0,1101.0,215187.0,wikiart,Impressionism,Tarragona,TRUE,49123.jpg
John Singer Sargent,1909,cityscape,1139.0,886.0,316020.0,wikiart,Impressionism,"The Rialto, Venice",TRUE,8311.jpg
John Singer Sargent,1896,portrait,990.0,1198.0,158111.0,wikiart,Realism,Countess Laura Spinola Nunez-del-Castillo,TRUE,44164.jpg
John Singer Sargent,1911,genre painting,1142.0,950.0,337206.0,wikiart,Impressionism,Simplon Pass. The Lesson,TRUE,25096.jpg
John Singer Sargent,,sketch and study,800.0,917.0,165224.0,wikiart,Realism,Male Nudes Wrestling,TRUE,57954.jpg
John Singer Sargent,c.1904,interior,882.0,1257.0,207819.0,wikiart,Impressionism,"Tiepolo Ceiling, Milan",TRUE,74927.jpg
John Singleton Copley,c.1770,portrait,785.0,968.0,78956.0,wikiart,Neoclassicism,Mrs. James Russell (Katherine Graves),TRUE,89765.jpg
John Singleton Copley,1776,portrait,2688.0,2124.0,4283432.0,wikiart,Neoclassicism,Portrait of Familie Copley,TRUE,70869.jpg
John Singleton Copley,1771,portrait,895.0,1115.0,117406.0,wikiart,Neoclassicism,Portrait of a Lady,TRUE,85659.jpg
John Singleton Copley,c.1772,portrait,834.0,1021.0,344333.0,wikiart,Neoclassicism,William Vassall and His Son Leonard,TRUE,34757.jpg
John Singleton Copley,1765,portrait,1200.0,1494.0,236776.0,wikiart,Neoclassicism,John Hancock,TRUE,67775.jpg
John Singleton Copley,c.1769,portrait,895.0,1099.0,148106.0,wikiart,Neoclassicism,Nicholas Boylston,TRUE,75283.jpg
John Singleton Copley,1763,portrait,855.0,988.0,81392.0,wikiart,Neoclassicism, John Spooner,TRUE,98929.jpg
John Singleton Copley,1783,portrait,1053.0,850.0,161266.0,wikiart,Neoclassicism,The Western Brothers,TRUE,481.jpg
John Stuart Ingle,1984.0,still life,515.0,816.0,58817.0,wikiart,Contemporary Realism,Still Life,TRUE,20639.jpg
John Stuart Ingle,,still life,700.0,513.0,208628.0,wikiart,Photorealism,Still Life with Cookies,TRUE,64447.jpg
John Stuart Ingle,2000.0,still life,356.0,576.0,51759.0,wikiart,Contemporary Realism,Still Life with Yellow Zinnia,TRUE,81308.jpg
John Stuart Ingle,,still life,500.0,330.0,26469.0,wikiart,Photorealism,Still Life with Red Wing Crocks,TRUE,76552.jpg
John Stuart Ingle,1984.0,still life,316.0,485.0,50958.0,wikiart,Photorealism,Still Life with Rose and View into Landscape,TRUE,82096.jpg
John William Godward,1907,portrait,800.0,600.0,110762.0,wikiart,Neoclassicism,Grecian Idyll,TRUE,96797.jpg
John William Godward,1904,genre painting,1520.0,1000.0,1203336.0,wikiart,Neoclassicism,Dolce Far Niente,TRUE,78628.jpg
John William Godward,1895,mythological painting,900.0,778.0,204515.0,wikiart,Neoclassicism,The Muse Erato at her Lyre,TRUE,40734.jpg
John William Godward,1908,genre painting,1141.0,2000.0,281343.0,wikiart,Neoclassicism,Phyleis,TRUE,34340.jpg
John William Godward,1900,genre painting,1319.0,1779.0,850535.0,wikiart,Neoclassicism,The Jewel Casket,TRUE,67092.jpg
John William Godward,1912,genre painting,1092.0,2280.0,969318.0,wikiart,Neoclassicism,The Peacock Fan,TRUE,77017.jpg
John William Godward,1899,mythological painting,1209.0,2610.0,838681.0,wikiart,Neoclassicism,The Delphic Oracle,TRUE,26510.jpg
John William Godward,1895,genre painting,800.0,600.0,67055.0,wikiart,Neoclassicism,Mischief and Repose,TRUE,634.jpg
John William Waterhouse,c.1892,literary painting,1153.0,697.0,230970.0,wikiart,Romanticism,The Merman,TRUE,86945.jpg
John William Waterhouse,,genre painting,576.0,1222.0,208420.0,wikiart,Romanticism,The Shrine ,TRUE,59816.jpg
John William Waterhouse,c.1889,genre painting,758.0,1195.0,330084.0,wikiart,Romanticism,Two Little Italian Girls by a Village,TRUE,45709.jpg
John William Waterhouse,1874,mythological painting,1215.0,960.0,180545.0,wikiart,Romanticism,Sleep and His Half Brother Death,TRUE,65769.jpg
John William Waterhouse,1897,literary painting,690.0,1102.0,166074.0,wikipedia,Romanticism,Mariana in the South,TRUE,39694.jpg
John William Waterhouse,1895,religious painting,3930.0,2434.0,1258344.0,wikiart,Romanticism,Saint Cecilia,TRUE,59656.jpg
John William Waterhouse,1913,genre painting,800.0,634.0,112030.0,wikiart,Romanticism,A Song of Springtime,TRUE,19607.jpg
John William Waterhouse,1889,literary painting,1293.0,812.0,235853.0,wikiart,Romanticism,Ophelia,TRUE,43762.jpg
Jorg Immendorff,1984,symbolic painting,776.0,540.0,254336.0,wikiart,Neo-Expressionism,Cafe Deutschland,TRUE,25265.jpg
Jorg Immendorff,1991,genre painting,570.0,561.0,311597.0,wikiart,Neo-Expressionism,Café de Flore,TRUE,57526.jpg
Jorg Immendorff,1992,symbolic painting,407.0,500.0,45943.0,wikiart,Neo-Expressionism,Malergedanken. Pinselmathematik,TRUE,50605.jpg
Jorg Immendorff,1998,self-portrait,385.0,500.0,51862.0,wikiart,Neo-Expressionism,Das Bild ruft (letztes Selbstportrait I),TRUE,18448.jpg
Jorg Immendorff,1992,symbolic painting,500.0,380.0,77180.0,wikiart,Neo-Expressionism,Gyntiana-Geburt Zwiebelmann,TRUE,67487.jpg
Jorg Immendorff,1998,symbolic painting,500.0,373.0,45228.0,wikiart,Neo-Expressionism,Surrealistisches Tribunal I,TRUE,23940.jpg
Jorg Immendorff,1996,,371.0,500.0,77611.0,wikiart,Neo-Expressionism,King in Bedlam,TRUE,21138.jpg
Jorge Camacho,,symbolic painting,640.0,480.0,55521.0,wikiart,Surrealism,Surrealistic Creatures on Green Background,TRUE,32860.jpg
Jorge Camacho,,symbolic painting,532.0,419.0,87368.0,wikiart,Surrealism,Untitled,TRUE,48563.jpg
Jorge Camacho,2006.0,symbolic painting,396.0,558.0,62721.0,wikiart,Surrealism,Chamán,TRUE,44676.jpg
Jorge Camacho,1988.0,symbolic painting,532.0,400.0,47219.0,wikiart,Surrealism,Voyage sur le Nil,TRUE,81679.jpg
Jorge Camacho,1954.0,symbolic painting,500.0,360.0,48804.0,wikiart,Surrealism,Acrobats,TRUE,81454.jpg
Jorge Camacho,1967.0,,500.0,335.0,62253.0,wikiart,Surrealism,Ace des Tr...,TRUE,21343.jpg
Jorge Camacho,1973.0,symbolic painting,397.0,400.0,35845.0,wikiart,Surrealism,Histoires Natturelles,TRUE,81749.jpg
Jose Campeche,1790,portrait,464.0,624.0,42145.0,wikiart,Rococo,Retrato del Governador don Miguel Antonio de Ustáriz  ,TRUE,67572.jpg
Jose Campeche,1796,portrait,1228.0,1536.0,472977.0,wikiart,Rococo,Doña María de los Dolores Gutiérrez del Mazo y Pérez ,TRUE,69294.jpg
Jose Campeche,1790,portrait,362.0,543.0,64923.0,wikiart,Rococo,Retrato de un letrado eclesiástico ,TRUE,65270.jpg
Jose Campeche,1804,religious painting,321.0,550.0,75444.0,wikiart,Rococo,Imaculada Conceição ,TRUE,89906.jpg
Jose Campeche,1798,religious painting,640.0,931.0,84784.0,wikiart,Rococo,San Juan Nepomuceno ,TRUE,12726.jpg
Jose Campeche,1809,landscape,960.0,640.0,81213.0,wikiart,Rococo,Clouds over a coastal Puerto Rican town ,TRUE,29324.jpg
Jose Campeche,1788,portrait,397.0,543.0,76145.0,wikiart,Rococo,Doña María Catalina de Urrutia ,TRUE,97740.jpg
Jose Campeche,1801,portrait,500.0,723.0,60988.0,wikiart,,Ramon de Castro,TRUE,39871.jpg
Jose Escada,1973,symbolic painting,584.0,416.0,87798.0,wikiart,Surrealism,Untitled,TRUE,51417.jpg
Jose Escada,1973,symbolic painting,584.0,450.0,91614.0,wikiart,Surrealism,Untitled,TRUE,86279.jpg
Jose Escada,1975,illustration,800.0,765.0,493736.0,wikiart,Surrealism,A Noite de Natal,TRUE,37598.jpg
Jose Escada,1965,symbolic painting,584.0,464.0,97850.0,wikiart,Surrealism,Untitled,TRUE,96015.jpg
Jose Escada,1968,symbolic painting,584.0,577.0,68195.0,wikiart,Surrealism,Recorte em relevo,TRUE,34287.jpg
Jose Escada,1958,abstract,584.0,904.0,127864.0,wikiart,Surrealism,Untitled,TRUE,929.jpg
Jose Escada,1974,,584.0,929.0,111157.0,wikiart,Surrealism,Recorte em relevo,TRUE,1247.jpg
Jose Escada,1971,abstract,584.0,411.0,105928.0,wikiart,Surrealism,Pensando em Chartres,TRUE,101108.jpg
Jose Guerrero,1985.0,abstract,356.0,480.0,90030.0,wikiart,Abstract Expressionism,Frigiliana,TRUE,4280.jpg
Jose Guerrero,1963.0,abstract,570.0,424.0,156698.0,wikiart,Abstract Expressionism,Untitled,TRUE,49536.jpg
Jose Guerrero,1987.0,abstract,400.0,440.0,22303.0,wikiart,Abstract Expressionism,Yellow,TRUE,96762.jpg
Jose Guerrero,1982.0,abstract,419.0,570.0,103005.0,wikiart,Abstract Expressionism,Comienzo,TRUE,52894.jpg
Jose Guerrero,,abstract,466.0,570.0,99328.0,wikiart,Abstract Expressionism,Azul de Prusia,TRUE,68665.jpg
Jose Guerrero,1985.0,abstract,450.0,570.0,116404.0,wikiart,Abstract Expressionism,Green Olive,TRUE,5997.jpg
Jose Guerrero,1985.0,abstract,351.0,480.0,54533.0,wikiart,Abstract Expressionism,Untitled,TRUE,42316.jpg
Jose Guerrero,1987.0,abstract,400.0,440.0,27909.0,wikiart,Abstract Expressionism,Red,TRUE,89544.jpg
Jose Gutierrez Solana,,genre painting,800.0,624.0,138916.0,wikiart,Expressionism,The Clowns,TRUE,59563.jpg
Jose Gutierrez Solana,1905.0,genre painting,800.0,597.0,145453.0,wikiart,Expressionism,Procession in Toledo,TRUE,1967.jpg
Jose Gutierrez Solana,1932.0,illustration,629.0,800.0,185175.0,wikiart,Expressionism,Drawing for 'The End of the World',TRUE,55498.jpg
Jose Gutierrez Solana,1924.0,portrait,583.0,800.0,124549.0,wikiart,Expressionism,Portrait of Mrs. Amalia Gutierrez-Solana,TRUE,3219.jpg
Jose Gutierrez Solana,1933.0,genre painting,637.0,800.0,209287.0,wikiart,Expressionism,The Trail,TRUE,57419.jpg
Jose Gutierrez Solana,,genre painting,610.0,800.0,165569.0,wikiart,Expressionism,The Fallen,TRUE,51890.jpg
Jose Gutierrez Solana,,genre painting,800.0,651.0,162922.0,wikiart,Expressionism,Bull Fighting in Ronda,TRUE,49984.jpg
Jose Gutierrez Solana,,genre painting,644.0,800.0,235752.0,wikiart,Expressionism,The Poster of the Crime [The Blind Musician,TRUE,17233.jpg
Jose Manuel Capuletti,,genre painting,343.0,570.0,154989.0,wikiart,Surrealism,Le Dernière Heure,TRUE,95504.jpg
Jose Manuel Capuletti,,self-portrait,590.0,750.0,74425.0,wikiart,Surrealism,Self-Portrait,TRUE,21872.jpg
Jose Manuel Capuletti,,nude painting (nu),445.0,539.0,41998.0,wikiart,Surrealism,Not Guilty,TRUE,60619.jpg
Jose Manuel Capuletti,,symbolic painting,879.0,582.0,68856.0,wikiart,Surrealism,Dalí's Dream-Prophetic Vision,TRUE,94320.jpg
Jose Manuel Capuletti,1946.0,allegorical painting,700.0,240.0,33348.0,wikiart,Surrealism,Allegory of music,TRUE,56959.jpg
Jose Manuel Capuletti,,genre painting,506.0,800.0,71870.0,wikiart,Surrealism,New Horizons,TRUE,36481.jpg
Jose Manuel Capuletti,1953.0,genre painting,471.0,570.0,162630.0,wikiart,Surrealism,Dama en la playa,TRUE,99503.jpg
Jose Manuel Capuletti,,portrait,540.0,656.0,76099.0,wikiart,Surrealism,Portrait of Woman in Seascape,TRUE,97463.jpg
Jose Maria Velasco,,landscape,1280.0,895.0,898474.0,wikiart,Realism,Vista de Tlaxcala,TRUE,10153.jpg
Jose Maria Velasco,1887.0,landscape,924.0,1280.0,857781.0,wikiart,Realism,Cardón ,TRUE,9240.jpg
Jose Maria Velasco,1889.0,marina,1280.0,948.0,901311.0,wikiart,Realism,Mar Atlántico ,TRUE,2184.jpg
Jose Maria Velasco,,landscape,1280.0,937.0,992080.0,wikiart,Realism,Pórfidos del cerro de los Gachupines,TRUE,83685.jpg
Jose Maria Velasco,1884.0,landscape,1024.0,732.0,642655.0,wikiart,Realism,Valle de México tomado en las lomas de Tacubaya ,TRUE,31837.jpg
Jose Maria Velasco,1895.0,landscape,1280.0,893.0,885321.0,wikiart,Realism,Camino a Chalco con los vocanes ,TRUE,23818.jpg
Jose Maria Velasco,1861.0,landscape,1280.0,875.0,979929.0,wikiart,Romanticism,El cabrio de San Ángel ,TRUE,48568.jpg
Jose Maria Velasco,1878.0,landscape,1024.0,760.0,616346.0,wikiart,Realism,Valle de México desde el cerro de Tepeyac ,TRUE,68079.jpg
Jose Maria Velasco Gomez,1909.0,landscape,800.0,512.0,219862.0,wikiart,Impressionism,El Monte Calvario,TRUE,69226.jpg
Jose Maria Velasco Gomez,1892.0,landscape,1600.0,1069.0,253248.0,wikiart,Impressionism,El valle de México,TRUE,33317.jpg
Jose Maria Velasco Gomez,,portrait,559.0,800.0,153081.0,wikipedia,Impressionism,Felipe Sojo,TRUE,71620.jpg
Jose Maria Velasco Gomez,1881.0,landscape,1449.0,1197.0,593333.0,wikiart,Impressionism,El puente de Metlac,TRUE,43994.jpg
Jose Maria Velasco Gomez,1909.0,landscape,800.0,506.0,268325.0,wikiart,Impressionism,Barranca del muerto,TRUE,38721.jpg
Jose Maria Velasco Gomez,1860.0,landscape,986.0,768.0,502210.0,wikipedia,Impressionism,Patio del Exconvento de San Agustín,TRUE,49216.jpg
Jose Maria Velasco Gomez,,landscape,1024.0,687.0,185615.0,wikiart,Impressionism,Rocas,TRUE,62517.jpg
Jose Maria Velasco Gomez,1875.0,landscape,1024.0,703.0,127969.0,wikiart,Impressionism,The Valley of Mexico from the Santa Isabel Mountain Range,TRUE,79764.jpg
Jose Pancetti,,landscape,783.0,1024.0,88032.0,wikiart,Post-Impressionism,Untitled (No. 19),TRUE,64591.jpg
Jose Pancetti,1957.0,marina,1024.0,777.0,62566.0,wikiart,Post-Impressionism,"Abaeté (Serie Bahia, No. 28)",TRUE,45256.jpg
Jose Pancetti,1935.0,landscape,640.0,521.0,426222.0,wikiart,Post-Impressionism,Marinha,TRUE,39264.jpg
Jose Pancetti,,landscape,600.0,529.0,61763.0,wikiart,Post-Impressionism,Landscape,TRUE,34337.jpg
Jose Pancetti,1937.0,sketch and study,600.0,468.0,109254.0,wikiart,Expressionism,Barco No Cais,TRUE,28387.jpg
Jose Pancetti,1941.0,portrait,459.0,600.0,47399.0,wikiart,Expressionism,Mulata,TRUE,841.jpg
Jose Pancetti,1954.0,genre painting,586.0,450.0,396357.0,wikiart,Expressionism,Mãe e Criança Chorando,TRUE,18341.jpg
Jose Pancetti,1938.0,self-portrait,360.0,486.0,31249.0,wikiart,Post-Impressionism,Self-Portrait,TRUE,47719.jpg
Jose de Almada-Negreiros,1935.0,genre painting,640.0,638.0,76656.0,wikiart,Art Deco,Maternity,TRUE,49534.jpg
Jose de Almada-Negreiros,1911.0,illustration,495.0,640.0,133883.0,wikiart,Art Nouveau (Modern),A Sátira ,TRUE,92487.jpg
Jose de Almada-Negreiros,1936.0,self-portrait,1111.0,1600.0,386956.0,wikiart,Art Deco,Double Portrait ,TRUE,38165.jpg
Jose de Almada-Negreiros,,portrait,403.0,500.0,187793.0,wikiart,Cubism,"Fisherwoman, tapestry",TRUE,2669.jpg
Jose de Almada-Negreiros,1957.0,abstract,640.0,633.0,29714.0,wikiart,Abstract Art,Relation 9/10,TRUE,79136.jpg
